# MJD residual_us
5.652299792054582940e+04 4.108930792641184437e-01
5.652299792054622230e+04 6.966859417287355472e-01
5.652299792054694990e+04 1.188135344579499986e+00
5.652299792054962018e+04 2.461415331541201290e+00
5.652299792054977297e+04 -4.397027991102859801e+00
5.652299792055019498e+04 2.082211873859753481e+00
5.652299792055141006e+04 3.349835199035053335e-01
5.652299792055298894e+04 4.196850070582044623e+00
5.652299792055549187e+04 2.393519373522407789e-01
5.652299792055563739e+04 2.386487138677198416e+00
5.652299792055575381e+04 -5.871480393105470430e-01
5.652299792055584840e+04 6.785134445853635565e-01
5.652299792055644502e+04 1.496120863432375270e+00
5.653984982664451672e+04 2.426284132672272165e+00
5.653984982664527342e+04 -2.641354720204302620e+00
5.653984982664539712e+04 5.773019357430259291e+00
5.653984982664549170e+04 -1.033377107020883034e+00
5.653984982664797280e+04 2.811048667170083171e+00
5.653984982664810377e+04 2.472447113426577605e-03
5.653984982664976997e+04 1.525338037910505928e+00
5.653984982665088319e+04 -5.257126857588069413e+00
5.653984982665108691e+04 -3.318652555474097987e+00
5.653984982665159623e+04 -1.103742806523861031e+00
5.653984982665288408e+04 2.365361933579713583e+00
5.653984982665631833e+04 4.190230150993317970e+00
5.653984982665743883e+04 -1.598334303862263495e+00
5.653984982665914140e+04 1.034758091338972674e+00
5.653984982665954885e+04 -2.838299480814668652e+00
5.653984982665979624e+04 2.484942302040181961e+00
5.653984982666102587e+04 1.375955118473855876e+00
5.653984982666204451e+04 2.401706927866668728e+00
5.653984982666251017e+04 1.149336042344083902e-01
5.653984982666387077e+04 8.292083852507143860e+00
5.653984982666493306e+04 1.783161955223228290e+00
5.653984982666569704e+04 -6.598208109317920123e-01
5.653984982666648284e+04 -2.514112806287796875e+00
5.653984982666777069e+04 -4.296317406532724981e+00
5.653984982666801079e+04 7.000803537955368583e+00
5.653984982666838187e+04 6.757441863750671907e+00
5.653984982666839642e+04 -7.301865104347700086e-01
5.653984982667006261e+04 -4.792906070776520977e+00
5.653984982667105942e+04 -2.353771294305600836e+00
5.653984982667177246e+04 4.903433948170003553e+00
5.653984982667327859e+04 -1.222978835862709834e+00
5.653984982667366421e+04 5.568215056368924110e+00
5.653984982667372242e+04 -2.024532643543066474e-02
5.653984982667415170e+04 -3.904511136997792065e+00
5.653984982667490840e+04 -8.962981960761242206e+00
5.653984982667523582e+04 5.198489533007852437e+00
5.653984982667867735e+04 -1.746959677231350261e+00
5.653984982667900476e+04 -9.387010655315567442e-01
5.653984982668129669e+04 -1.604652926743984187e+00
5.653984982668157318e+04 -3.733167990079847787e+00
5.653984982668238081e+04 -4.608186240697484948e-01
5.653984982668240264e+04 -6.692074062157608694e+00
5.653984982668403973e+04 -6.195184101182395153e+00
5.653984982668473822e+04 8.295002126562870615e+00
5.653984982668476732e+04 -1.970573502811159283e+00
5.653984982668506564e+04 -3.906207007171768719e+00
5.653984982668857992e+04 -2.847494227075745288e-01
5.653984982668889279e+04 -1.285510820348840344e+00
5.653984982668992598e+04 1.535647640383181844e+01
5.653984982669188321e+04 -1.217090636883013444e+00
5.653984982669371675e+04 3.360949635918644152e+00
5.653984982669398596e+04 3.303100663486540522e+00
5.653984982669445890e+04 6.687600389694332570e-01
5.653984982669448073e+04 -7.402600622663701557e+00
5.653984982669448073e+04 -7.430793388246311082e+00
5.653984982669535384e+04 -2.246707652916007270e+00
5.653992764463642379e+04 1.799277026115076783e+00
5.653992764463723142e+04 5.310434181446546553e+00
5.653992764463814819e+04 4.887577131619549320e+00
5.653992764463817002e+04 1.053085541087207533e+00
5.653992764464147331e+04 -3.406837804520984836e+00
5.653992764464204811e+04 -2.183994890391084631e+00
5.653992764464214997e+04 1.276757993489080789e+01
5.653992764464233187e+04 -7.034596794910916273e+00
5.653992764464350330e+04 -6.633502869284113590e-01
5.653992764464436186e+04 6.963898992595968451e+00
5.653992764464896754e+04 -4.158995856544746572e-01
5.653992764465024811e+04 4.915804331114322245e+00
5.653992764465035725e+04 2.134938801869933123e+00
5.653992764465258369e+04 -1.102554836554302753e+00
5.653992764465278015e+04 2.771785398827475433e+00
5.653992764465358778e+04 -4.903154849041228225e+00
5.653992764465512300e+04 -3.945306714431787487e+00
5.653992764465523214e+04 -8.100559696944725774e-01
5.653992764465571963e+04 -6.888485988843480179e-01
5.653992764465630898e+04 -1.018003997764817292e+01
5.653992764465633081e+04 -1.838490091673347138e+01
5.653992764465654182e+04 9.333674369780881053e-01
5.653992764465919026e+04 1.635965589208907112e+00
5.653992764466046356e+04 -1.178257792442387597e+00
5.653992764466089284e+04 -5.697605461964094786e+00
5.653992764466100925e+04 2.108232809616298553e+01
5.653992764466247900e+04 -5.447168510523938689e-01
5.653992764466281369e+04 3.188848942933222297e+00
5.653992764466365770e+04 -5.279078476591465119e+00
5.653992764466525114e+04 6.323144146608042249e+00
5.653992764466632070e+04 -4.841630056485834110e+00
5.653992764466677181e+04 -6.266462299357833388e+00
5.653992764466764493e+04 -1.656493181503869039e+00
5.653992764466790686e+04 6.339104264895114582e+00
5.653992764466813969e+04 -1.587490114903315686e+01
5.653992764467087545e+04 -1.978196220944684569e+01
5.653992764467186498e+04 -8.644735136082543292e+00
5.653992764467257803e+04 2.779920410575740242e+00
5.653992764467485540e+04 3.142112623937560745e-01
5.653992764467500092e+04 1.642602725778126160e+00
5.653992764467511006e+04 2.821446816929241153e-01
5.653992764467521920e+04 7.337455288685069021e+00
5.653992764467587403e+04 -1.500372317133538758e+01
5.653992764467686357e+04 8.141323576584234445e+00
5.653992764467783127e+04 1.895252947788519826e+00
5.653992764468135283e+04 1.007463279187396310e+01
5.653992764468173118e+04 6.194920866194917330e+00
5.653992764468410314e+04 1.658631711889521965e+00
5.653992764468446694e+04 -7.584446112791249028e+00
5.653992764468707901e+04 -2.244305887542770162e+00
5.653992764468726818e+04 -8.441841917146192031e+00
5.653992764468729001e+04 5.647120366088221211e+00
5.653992764468807582e+04 3.061916934226170728e+00
5.653992764468837413e+04 2.109664310343049021e+00
5.653997133296467655e+04 -9.965895477913049305e+00
5.653997133296497486e+04 -2.107069530621281661e+00
5.653997133296584798e+04 3.627029083672349774e+00
5.653997133296846732e+04 2.880321089962039505e+00
5.653997133296867833e+04 6.951192879008306846e+00
5.653997133297119581e+04 5.468089848280196286e+00
5.653997133297142136e+04 2.715339608316011955e+00
5.653997133297161781e+04 1.630894303929250333e-01
5.653997133297204709e+04 -5.788967239407921461e+00
5.653997133297686378e+04 4.805589986761978238e+00
5.653997133297810797e+04 2.146456053774311867e-01
5.653997133297903201e+04 -1.147559959750011238e+00
5.653997133298036351e+04 -6.541924988175629174e+00
5.653997133298060362e+04 1.784392967583093403e+00
5.653997133298165136e+04 -2.515894761242283728e+00
5.653997133298187691e+04 3.815537535803041891e+00
5.653997133298256085e+04 4.980531477500854898e+00
5.653997133298307745e+04 6.802954887151035912e+00
5.653997133298510016e+04 6.572350977402338756e+00
5.653997133298674453e+04 6.707555733506304740e+00
5.653997133298699191e+04 -1.265521934338872168e+00
5.653997133298736298e+04 -2.781517959659702832e+00
5.653997133298819972e+04 6.284285476733357356e+00
5.653997133298826520e+04 -3.560662698626586575e+00
5.653997133298879635e+04 2.178221337743727060e-01
5.653997133299064444e+04 3.092037998889898276e+00
5.653997133299157576e+04 2.039608516049557618e+00
5.653997133299228881e+04 2.612132565088554070e+00
5.653997133299424604e+04 2.960577930733546026e+00
5.653997133299464622e+04 -2.758343936774698690e+00
5.653997133299470443e+04 -1.875467037419886962e+00
5.653997133299549751e+04 -7.806847343341578871e-02
5.653997133299562847e+04 -3.108356045423059655e+00
5.653997133299907000e+04 1.137393620795968197e+01
5.653997133299922280e+04 4.972740804874209886e+00
5.653997133300115092e+04 7.892788207077313878e+00
5.653997133300286077e+04 4.226902267445988848e+00
5.653997133300297719e+04 5.857140513128357151e-01
5.653997133300381392e+04 -1.965985184015659692e+00
5.653997133300456335e+04 -3.175725994567949684e+00
5.653997133300580754e+04 -2.702598787204305708e+01
5.653997133300644055e+04 4.586530046065579569e+00
5.653997133300916175e+04 7.506663533049088954e+00
5.653997133300963469e+04 1.218910653581219306e+00
5.653997133301050781e+04 2.206125839349392237e+01
5.653997133301114809e+04 -2.833005266819884849e+00
5.653997133301234862e+04 -3.399692767747428235e+00
5.653997133301499707e+04 -6.157626203205820437e-01
5.653997133301501162e+04 6.101648006626280818e+00
5.653997133301508438e+04 2.506196634322260586e+00
5.653997133301584108e+04 -2.867576914630500795e+00
5.653997133301688154e+04 -6.905100351461733732e-01
5.654685516698492575e+04 8.468023926719185468e+00
5.654685516698568244e+04 3.435747809906951056e-01
5.654685516698584979e+04 1.062752951100604015e+01
5.654685516698585707e+04 -8.052438304717630668e-01
5.654685516698832362e+04 1.160614040293765692e+00
5.654685516698854917e+04 7.157977130035971136e+00
5.654685516699041909e+04 1.133460407181960505e+01
5.654685516699127038e+04 2.986462423834294888e-02
5.654685516699151776e+04 2.406140294063340068e+00
5.654685516699199798e+04 6.535488582734648721e-01
5.654685516699394793e+04 -2.365763795935557356e-01
5.654685516699670552e+04 1.985435363745459370e+00
5.654685516699797881e+04 -1.667537858833807229e+00
5.654685516699977597e+04 1.686919170734611617e+00
5.654685516699992149e+04 -1.454787932540584139e+00
5.654685516700050357e+04 4.204890389106441972e+00
5.654685516700151493e+04 1.465268078147498709e+00
5.654685516700232984e+04 5.245276611170606174e+00
5.654685516700287553e+04 -6.061125164386306219e-01
5.654685516700419976e+04 5.050397885289487299e+00
5.654685516700496373e+04 5.405747250323797992e+00
5.654685516700653534e+04 -6.945818452609764382e-01
5.654685516700687731e+04 2.662534312308129092e-01
5.654685516700723383e+04 -3.085603837969371099e+00
5.654685516700816515e+04 -1.899785987888790606e+00
5.654685516700866719e+04 1.104496321966852612e+01
5.654685516700868902e+04 2.082745599515411161e+00
5.654685516701046436e+04 -1.987523596077692911e+00
5.654685516701138113e+04 -4.195684298249523714e+00
5.654685516701215238e+04 1.292151584752794902e+00
5.654685516701244342e+04 -3.852534038312450670e-01
5.654685516701310553e+04 3.619298670400587614e+00
5.654685516701412416e+04 2.901101955958680367e+00
5.654685516701452434e+04 -2.803314626064889126e+00
5.654685516701528832e+04 -7.529601499213280036e+00
5.654685516701552842e+04 -1.278744556612106065e+00
5.654685516701879533e+04 9.414766232944824509e-01
5.654685516701904271e+04 -1.594358078725242878e-01
5.654685516701931192e+04 -6.073951796666670067e-01
5.654685516702266614e+04 -2.260188529532881851e+00
5.654685516702276800e+04 -4.918805062130603645e+00
5.654685516702390305e+04 -8.568516563246347806e-01
5.654685516702448513e+04 4.012515838621280584e-01
5.654685516702505993e+04 -7.487437173770850052e+00
5.654685516702552559e+04 2.601492486236687274e+00
5.654685516702628229e+04 1.691567748876488197e+00
5.654685516702893801e+04 -8.212555996271160286e-01
5.654685516702950554e+04 1.383702748713643960e+00
5.654685516703024769e+04 1.059242413755683110e+01
5.654685516703037865e+04 6.878339329367967103e+00
5.654685516703225585e+04 -8.097030220967484926e-01
5.654685516703483881e+04 -3.658343098960740836e+00
5.654685516703488975e+04 -3.605392350533549006e+00
5.654685516703492613e+04 9.894250743037154905e+00
5.654685516703575558e+04 8.157153676006371201e-01
5.654685516703675967e+04 -9.734374748013998463e-03
5.654689135177840944e+04 4.211448848999259365e-02
5.654689135177936259e+04 -2.635647299269862298e+00
5.654689135177949356e+04 1.790487770040038340e+00
5.654689135178137076e+04 9.421223483189157477e+00
5.654689135178196739e+04 4.612174702159221873e+00
5.654689135178212018e+04 4.220807465003402648e+00
5.654689135178373544e+04 7.192573711567048500e-01
5.654689135178483411e+04 -3.316250790108860702e+00
5.654689135178504512e+04 -2.019435224173897314e+00
5.654689135178554716e+04 -4.191844917043507479e+00
5.654689135178638389e+04 3.451416131654558406e+00
5.654689135179031291e+04 1.986649159149196375e+00
5.654689135179151344e+04 -2.252724979071786038e+00
5.654689135179269215e+04 3.933835241044878028e+00
5.654689135179366713e+04 1.638677259795600527e+00
5.654689135179410368e+04 3.784882745509890345e+00
5.654689135179495497e+04 2.941975009695069865e+00
5.654689135179599543e+04 1.098202574500064532e+00
5.654689135179646837e+04 -1.157898741879407778e+00
5.654689135179830191e+04 3.974054050450152253e+00
5.654689135180009907e+04 -2.240216860478921213e+00
5.654689135180047742e+04 -4.536735872972431083e-01
5.654689135180175072e+04 -3.605521477704201949e+00
5.654689135180184530e+04 4.169535369794109769e+00
5.654689135180228914e+04 1.221890997853139282e+01
5.654689135180232552e+04 4.504499858828491021e+00
5.654689135180407175e+04 -1.602690193754647385e+00
5.654689135180495214e+04 -7.528086407078243170e+00
5.654689135180645098e+04 6.773565543136975897e+00
5.654689135180770245e+04 8.269838653556781383e-01
5.654689135180805170e+04 -5.307236808274669926e+00
5.654689135180816811e+04 2.537367041599110640e-01
5.654689135180816811e+04 -3.169020881895807107e-01
5.654689135180887388e+04 -9.205310617623453595e+00
5.654689135180915764e+04 1.295207594457192801e+00
5.654689135181214806e+04 -1.653979505920020854e+00
5.654689135181255551e+04 8.940697347253919736e-01
5.654689135181338497e+04 9.823324600747664892e-01
5.654689135181628808e+04 -5.539709649472540631e-01
5.654689135181638267e+04 -4.572133042961186611e+00
5.654689135181695747e+04 1.617216324040603004e+00
5.654689135181801248e+04 -1.002058513892822944e+01
5.654689135181851452e+04 -1.914979951630318977e+00
5.654689135181872552e+04 -9.680301502178642048e-01
5.654689135181908932e+04 -8.134046676541789589e-01
5.654689135182252357e+04 -2.785563944345387455e+00
5.654689135182289465e+04 -2.411232885231742173e+00
5.654689135182386963e+04 6.186760029027401409e+00
5.654689135182464088e+04 5.878903637342594024e+00
5.654689135182582686e+04 -3.758080925538163974e+00
5.654689135182776954e+04 -2.182514232173366153e+00
5.654689135182850441e+04 -2.618585295793566470e+00
5.654689135182851169e+04 8.178615503475302972e+00
5.654689135182913014e+04 2.126476667961240796e+00
5.654689135182931932e+04 -2.894245979606857588e+00
5.654690679157130944e+04 -9.758896906688573347e-01
5.654690679157210980e+04 -1.390344865929333373e+00
5.654690679157233535e+04 3.176590470211213990e+00
5.654690679157437989e+04 5.539652126244066110e+00
5.654690679157466366e+04 1.967460861596904476e+00
5.654690679157497652e+04 5.131463922997083316e+00
5.654690679157651175e+04 -4.906210858757421356e+00
5.654690679157769046e+04 3.724906587287828419e-01
5.654690679157785780e+04 -6.813686031452229841e+00
5.654690679157841805e+04 -1.891220552238514596e+00
5.654690679158303101e+04 -1.663147535033175473e+00
5.654690679158439161e+04 -8.764273353887755968e-01
5.654690679158541752e+04 6.334738874830012634e-01
5.654690679158694547e+04 3.992140462813290380e+00
5.654690679158725834e+04 -1.571493069335838433e+00
5.654690679158781131e+04 1.960599904598615995e+00
5.654690679158889543e+04 6.146790865485334265e+00
5.654690679158930288e+04 -1.595347161986098827e+00
5.654690679159067076e+04 7.548569604168274161e+00
5.654690679159127467e+04 6.065604309085260937e+00
5.654690679159287538e+04 -4.849618724119092228e+00
5.654690679159329738e+04 -2.263046544242372615e+00
5.654690679159409046e+04 4.421789601815270920e+00
5.654690679159455613e+04 -2.741032287441830917e+00
5.654690679159515275e+04 3.399842739713866191e+00
5.654690679159682622e+04 -3.980971638963134662e+00
5.654690679159778665e+04 -7.269883716731150969e+00
5.654690679160055151e+04 1.294785779033214679e+00
5.654690679160084983e+04 1.580552816066068678e+00
5.654690679160099535e+04 -4.380233742195937530e-01
5.654690679160175205e+04 -5.987866124547821300e+00
5.654690679160198488e+04 -1.415043481141395332e-01
5.654690679160369473e+04 -1.725111359968784619e+00
5.654690679160499712e+04 -4.259602247700403410e+00
5.654690679160555010e+04 2.793082773506380789e+00
